"","Line","Trial","Survival","Experiment"
"2495","VIR27795","AB16",40,"VIR"
"2496","VIR27795","AL16",40,"VIR"
"2497","VIR27795","BZ16",100,"VIR"
"2498","VIR27795","IT16",40,"VIR"
"2499","VIR27795","ME16",50,"VIR"
"2500","VIR27795","RM19",100,"VIR"
"2501","VIR27933","CR15",0,"VIR"
"2502","VIR27933","SP15",60,"VIR"
"2503","VIR27933","CR16",0,"VIR"
"2504","VIR27933","SP16",0,"VIR"
"2505","VIR27933","AB16",40,"VIR"
"2506","VIR27933","AL16",60,"VIR"
"2507","VIR27933","BZ16",100,"VIR"
"2508","VIR27933","IT16",98,"VIR"
"2509","VIR27933","ME16",50,"VIR"
"2510","VIR27933","RM19",90,"VIR"
"2511","VIR28121","CR15",0,"VIR"
"2512","VIR28121","SP15",60,"VIR"
"2513","VIR28121","CR16",0,"VIR"
"2514","VIR28121","SP16",0,"VIR"
"2515","VIR28121","AB16",60,"VIR"
"2516","VIR28121","AL16",50,"VIR"
"2517","VIR28121","BZ16",100,"VIR"
"2518","VIR28121","IT16",95,"VIR"
"2519","VIR28121","ME16",20,"VIR"
"2520","VIR28121","RM19",60,"VIR"
"2521","VIR28140","CR15",0,"VIR"
"2522","VIR28140","SP15",60,"VIR"
"2523","VIR28140","CR16",0,"VIR"
"2524","VIR28140","SP16",0,"VIR"
"2525","VIR28140","AB16",90,"VIR"
"2526","VIR28140","AL16",90,"VIR"
"2527","VIR28140","BZ16",100,"VIR"
"2528","VIR28140","IT16",100,"VIR"
"2529","VIR28140","ME16",50,"VIR"
"2530","VIR28140","RM19",70,"VIR"
"2531","VIR29353","CR15",0,"VIR"
"2532","VIR29353","SP15",60,"VIR"
"2533","VIR29353","CR16",0,"VIR"
"2534","VIR29353","SP16",0,"VIR"
"2535","VIR29353","AB16",90,"VIR"
"2536","VIR29353","AL16",70,"VIR"
"2537","VIR29353","BZ16",100,"VIR"
"2538","VIR29353","IT16",98,"VIR"
"2539","VIR29353","ME16",30,"VIR"
"2540","VIR29353","RM19",100,"VIR"
"2541","VIR29480","CR15",0,"VIR"
"2542","VIR29480","SP15",60,"VIR"
"2543","VIR29480","CR16",0,"VIR"
"2544","VIR29480","SP16",0,"VIR"
"2545","VIR29480","AB16",100,"VIR"
"2546","VIR29480","AL16",30,"VIR"
"2547","VIR29480","BZ16",100,"VIR"
"2548","VIR29480","IT16",100,"VIR"
"2549","VIR29480","ME16",30,"VIR"
"2550","VIR29480","RM19",100,"VIR"
"2551","VIR29494","CR15",0,"VIR"
"2552","VIR29494","SP15",60,"VIR"
"2553","VIR29494","CR16",0,"VIR"
"2554","VIR29494","SP16",0,"VIR"
"2555","VIR29494","AB16",60,"VIR"
"2556","VIR29494","AL16",20,"VIR"
"2557","VIR29494","BZ16",100,"VIR"
"2558","VIR29494","IT16",98,"VIR"
"2559","VIR29494","ME16",15,"VIR"
"2560","VIR29494","RM19",70,"VIR"
"2561","VIR29495","CR15",0,"VIR"
"2562","VIR29495","SP15",60,"VIR"
"2563","VIR29495","CR16",0,"VIR"
"2564","VIR29495","SP16",0,"VIR"
"2565","VIR29495","AB16",50,"VIR"
"2566","VIR29495","AL16",30,"VIR"
"2567","VIR29495","BZ16",100,"VIR"
"2568","VIR29495","IT16",98,"VIR"
"2569","VIR29495","ME16",50,"VIR"
"2570","VIR29495","RM19",80,"VIR"
"2571","VIR29546","CR15",0,"VIR"
"2572","VIR29546","SP15",60,"VIR"
"2573","VIR29546","CR16",0,"VIR"
"2574","VIR29546","SP16",0,"VIR"
"2575","VIR29546","AB16",70,"VIR"
"2576","VIR29546","AL16",90,"VIR"
"2577","VIR29546","BZ16",100,"VIR"
"2578","VIR29546","IT16",98,"VIR"
"2579","VIR29546","ME16",30,"VIR"
"2580","VIR29546","RM19",90,"VIR"
"2581","VIR29621","CR15",0,"VIR"
"2582","VIR29621","SP15",60,"VIR"
"2583","VIR29621","CR16",0,"VIR"
"2584","VIR29621","SP16",0,"VIR"
"2585","VIR29621","AB16",100,"VIR"
"2586","VIR29621","AL16",80,"VIR"
"2587","VIR29621","BZ16",100,"VIR"
"2588","VIR29621","IT16",100,"VIR"
"2589","VIR29621","ME16",20,"VIR"
"2590","VIR29621","RM19",90,"VIR"
"2591","VIR29633","CR15",0,"VIR"
"2592","VIR29633","SP15",60,"VIR"
"2593","VIR29633","CR16",0,"VIR"
"2594","VIR29633","SP16",0,"VIR"
"2595","VIR29633","AB16",80,"VIR"
"2596","VIR29633","AL16",30,"VIR"
"2597","VIR29633","BZ16",100,"VIR"
"2598","VIR29633","IT16",98,"VIR"
"2599","VIR29633","ME16",30,"VIR"
"2600","VIR29633","RM19",90,"VIR"
"2601","VIR29638","CR15",0,"VIR"
"2602","VIR29638","SP15",60,"VIR"
"2603","VIR29638","CR16",0,"VIR"
"2604","VIR29638","SP16",0,"VIR"
"2605","VIR29638","AB16",80,"VIR"
"2606","VIR29638","AL16",70,"VIR"
"2607","VIR29638","BZ16",100,"VIR"
"2608","VIR29638","IT16",98,"VIR"
"2609","VIR29638","ME16",40,"VIR"
"2610","VIR29638","RM19",90,"VIR"
"2611","VIR29979","CR15",0,"VIR"
"2612","VIR29979","SP15",60,"VIR"
"2613","VIR29979","CR16",0,"VIR"
"2614","VIR29979","SP16",0,"VIR"
"2615","VIR29979","AB16",80,"VIR"
"2616","VIR29979","AL16",90,"VIR"
"2617","VIR29979","BZ16",100,"VIR"
"2618","VIR29979","IT16",100,"VIR"
"2619","VIR29979","ME16",70,"VIR"
"2620","VIR29979","RM19",100,"VIR"
"2621","VIR30075","CR15",0,"VIR"
"2622","VIR30075","SP15",60,"VIR"
"2623","VIR30075","CR16",0,"VIR"
"2624","VIR30075","SP16",0,"VIR"
"2625","VIR30075","AB16",90,"VIR"
"2626","VIR30075","AL16",90,"VIR"
"2627","VIR30075","BZ16",100,"VIR"
"2628","VIR30075","IT16",100,"VIR"
"2629","VIR30075","ME16",30,"VIR"
"2630","VIR30075","RM19",70,"VIR"
"2631","VIR30209","CR15",0,"VIR"
"2632","VIR30209","SP15",60,"VIR"
"2633","VIR30209","CR16",0,"VIR"
"2634","VIR30209","SP16",0,"VIR"
"2635","VIR30209","AB16",80,"VIR"
"2636","VIR30209","AL16",70,"VIR"
"2637","VIR30209","BZ16",100,"VIR"
"2638","VIR30209","IT16",100,"VIR"
"2639","VIR30209","ME16",70,"VIR"
"2640","VIR30209","RM19",100,"VIR"
"2641","VIR30211","CR15",0,"VIR"
"2642","VIR30211","SP15",60,"VIR"
"2643","VIR30211","CR16",0,"VIR"
"2644","VIR30211","SP16",0,"VIR"
"2645","VIR30211","AB16",90,"VIR"
"2646","VIR30211","AL16",60,"VIR"
"2647","VIR30211","BZ16",100,"VIR"
"2648","VIR30211","IT16",98,"VIR"
"2649","VIR30211","ME16",10,"VIR"
"2650","VIR30211","RM19",90,"VIR"
"2651","VIR30832","CR15",0,"VIR"
"2652","VIR30832","SP15",60,"VIR"
"2653","VIR30832","CR16",0,"VIR"
"2654","VIR30832","SP16",0,"VIR"
"2655","VIR30832","AB16",80,"VIR"
"2656","VIR30832","AL16",80,"VIR"
"2657","VIR30832","BZ16",100,"VIR"
"2658","VIR30832","IT16",98,"VIR"
"2659","VIR30832","ME16",50,"VIR"
"2660","VIR30832","RM19",80,"VIR"
"2661","VIR30904","CR15",0,"VIR"
"2662","VIR30904","SP15",60,"VIR"
"2663","VIR30904","CR16",0,"VIR"
"2664","VIR30904","SP16",0,"VIR"
"2665","VIR30904","AB16",80,"VIR"
"2666","VIR30904","AL16",90,"VIR"
"2667","VIR30904","BZ16",100,"VIR"
"2668","VIR30904","IT16",98,"VIR"
"2669","VIR30904","ME16",50,"VIR"
"2670","VIR30904","RM19",70,"VIR"
"2671","Stander","CR15",0,"VIR"
"2672","Stander","SP15",0,"VIR"
"2673","Stander","CR16",0,"VIR"
"2674","Stander","SP16",10,"VIR"
"2675","Stander","AB16",0,"VIR"
"2676","Stander","AL16",0,"VIR"
"2677","Stander","BZ16",77.5,"VIR"
"2678","Stander","IT16",0.75,"VIR"
"2679","Stander","ME16",0,"VIR"
"2680","Stander","RM19",5,"VIR"
"2681","Charles","CR15",0,"VIR"
"2682","Charles","SP15",0,"VIR"
"2683","Charles","CR16",0,"VIR"
"2684","Charles","SP16",60,"VIR"
"2685","Charles","AB16",71.7981950844854,"VIR"
"2686","Charles","AL16",33.75,"VIR"
"2687","Charles","BZ16",100,"VIR"
"2688","Charles","IT16",95.75,"VIR"
"2689","Charles","ME16",20,"VIR"
"2690","Charles","RM19",87.5,"VIR"
"2691","Dicktoo","CR15",0,"VIR"
"2692","Dicktoo","SP15",0,"VIR"
"2693","Dicktoo","CR16",0,"VIR"
"2694","Dicktoo","SP16",60,"VIR"
"2695","Dicktoo","AB16",90.400306321359,"VIR"
"2696","Dicktoo","AL16",50,"VIR"
"2697","Dicktoo","BZ16",100,"VIR"
"2698","Dicktoo","IT16",98.4,"VIR"
"2699","Dicktoo","ME16",30,"VIR"
"2700","Dicktoo","RM19",87.5,"VIR"
"2701","Maja","CR15",0,"VIR"
"2702","Maja","SP15",0,"VIR"
"2703","Maja","CR16",0,"VIR"
"2704","Maja","SP16",30,"VIR"
"2705","Maja","AB16",69.1378430037704,"VIR"
"2706","Maja","AL16",25,"VIR"
"2707","Maja","BZ16",100,"VIR"
"2708","Maja","IT16",94,"VIR"
"2709","Maja","ME16",40,"VIR"
"2710","Maja","RM19",95,"VIR"
"2711","McGregor","CR15",0,"VIR"
"2712","McGregor","SP15",0,"VIR"
"2713","McGregor","CR16",0,"VIR"
"2714","McGregor","SP16",60,"VIR"
"2715","McGregor","AB16",89.7874025341131,"VIR"
"2716","McGregor","AL16",51.25,"VIR"
"2717","McGregor","BZ16",100,"VIR"
"2718","McGregor","IT16",98.5,"VIR"
"2719","McGregor","ME16",31.25,"VIR"
"2720","McGregor","RM19",95,"VIR"
"2721","Norstar","CR15",90,"VIR"
"2722","Norstar","SP15",90,"VIR"
"2723","Norstar","CR16",97,"VIR"
"2724","Norstar","SP16",100,"VIR"
"2725","Norstar","AB16",100,"VIR"
"2726","Norstar","AL16",65,"VIR"
"2727","Norstar","BZ16",100,"VIR"
"2728","Norstar","IT16",100,"VIR"
"2729","Norstar","ME16",95,"VIR"
"2730","Norstar","RM19",100,"VIR"
"2731","Rymin","CR15",85,"VIR"
"2732","Rymin","SP15",90,"VIR"
"2733","Rymin","CR16",62,"VIR"
"2734","Rymin","SP16",90,"VIR"
"2735","Rymin","AB16",100,"VIR"
"2736","Rymin","AL16",65,"VIR"
"2737","Rymin","BZ16",100,"VIR"
"2738","Rymin","IT16",100,"VIR"
"2739","Rymin","ME16",97.5,"VIR"
"2740","Rymin","RM19",82.5,"VIR"
"2741","10.0627","AB-14",5,"GWAS"
"2742","10.0627","DE-14",50,"GWAS"
"2743","10.0627","MN-14",100,"GWAS"
"2744","10.0627","OH-14",0,"GWAS"
"2745","10.0627","AB-15",50,"GWAS"
"2746","10.0627","ID-15",80,"GWAS"
"2747","10.0627","MN-15",0,"GWAS"
"2748","10.0627","OH-15",100,"GWAS"
"2749","10.0627","ES-15",85.7142857142857,"GWAS"
"2750","10.0627","UK-15",100,"GWAS"
"2751","10.073600000000001","AB-14",5,"GWAS"
"2752","10.073600000000001","DE-14",50,"GWAS"
"2753","10.073600000000001","MN-14",40,"GWAS"
"2754","10.073600000000001","OH-14",0,"GWAS"
"2755","10.073600000000001","AB-15",5,"GWAS"
"2756","10.073600000000001","ID-15",50,"GWAS"
"2757","10.073600000000001","MN-15",0,"GWAS"
"2758","10.073600000000001","OH-15",100,"GWAS"
"2759","10.073600000000001","ES-15",33.3333333333333,"GWAS"
"2760","10.073600000000001","UK-15",100,"GWAS"
"2761","10.0777","AB-14",20,"GWAS"
"2762","10.0777","DE-14",70,"GWAS"
"2763","10.0777","MN-14",100,"GWAS"
"2764","10.0777","OH-14",0,"GWAS"
"2765","10.0777","AB-15",20,"GWAS"
"2766","10.0777","ID-15",80,"GWAS"
"2767","10.0777","MN-15",0,"GWAS"
"2768","10.0777","OH-15",100,"GWAS"
"2769","10.0777","ES-15",66.6666666666667,"GWAS"
"2770","10.0777","UK-15",100,"GWAS"
"2771","10.078200000000001","AB-14",20,"GWAS"
"2772","10.078200000000001","DE-14",80,"GWAS"
"2773","10.078200000000001","MN-14",10,"GWAS"
"2774","10.078200000000001","OH-14",80,"GWAS"
"2775","10.078200000000001","AB-15",70,"GWAS"
"2776","10.078200000000001","ID-15",90,"GWAS"
"2777","10.078200000000001","MN-15",0,"GWAS"
"2778","10.078200000000001","OH-15",100,"GWAS"
"2779","10.078200000000001","ES-15",0,"GWAS"
"2780","10.078200000000001","UK-15",100,"GWAS"
"2781","10.0787","AB-14",0,"GWAS"
"2782","10.0787","DE-14",70,"GWAS"
"2783","10.0787","MN-14",70,"GWAS"
"2784","10.0787","OH-14",50,"GWAS"
"2785","10.0787","AB-15",10,"GWAS"
"2786","10.0787","ID-15",70,"GWAS"
"2787","10.0787","MN-15",0,"GWAS"
"2788","10.0787","OH-15",100,"GWAS"
"2789","10.0787","ES-15",100,"GWAS"
"2790","10.0787","UK-15",100,"GWAS"
"2791","10.0791","AB-14",5,"GWAS"
"2792","10.0791","DE-14",60,"GWAS"
"2793","10.0791","MN-14",20,"GWAS"
"2794","10.0791","OH-14",0,"GWAS"
"2795","10.0791","AB-15",15,"GWAS"
"2796","10.0791","ID-15",90,"GWAS"
"2797","10.0791","MN-15",0,"GWAS"
"2798","10.0791","OH-15",100,"GWAS"
"2799","10.0791","ES-15",0,"GWAS"
"2800","10.0791","UK-15",100,"GWAS"
"2801","10.083399999999999","AB-14",0,"GWAS"
"2802","10.083399999999999","DE-14",60,"GWAS"
"2803","10.083399999999999","MN-14",0,"GWAS"
"2804","10.083399999999999","OH-14",0,"GWAS"
"2805","10.083399999999999","AB-15",5,"GWAS"
"2806","10.083399999999999","ID-15",20,"GWAS"
"2807","10.083399999999999","MN-15",0,"GWAS"
"2808","10.083399999999999","OH-15",100,"GWAS"
"2809","10.083399999999999","ES-15",100,"GWAS"
"2810","10.083399999999999","UK-15",100,"GWAS"
"2811","10.084899999999999","AB-14",10,"GWAS"
"2812","10.084899999999999","DE-14",50,"GWAS"
"2813","10.084899999999999","MN-14",30,"GWAS"
"2814","10.084899999999999","OH-14",10,"GWAS"
"2815","10.084899999999999","AB-15",5,"GWAS"
"2816","10.084899999999999","ID-15",60,"GWAS"
"2817","10.084899999999999","MN-15",0,"GWAS"
"2818","10.084899999999999","OH-15",100,"GWAS"
"2819","10.084899999999999","ES-15",44,"GWAS"
"2820","10.084899999999999","UK-15",100,"GWAS"
"2821","10.0852","AB-14",75,"GWAS"
"2822","10.0852","DE-14",70,"GWAS"
"2823","10.0852","MN-14",50,"GWAS"
"2824","10.0852","OH-14",0,"GWAS"
"2825","10.0852","AB-15",0,"GWAS"
"2826","10.0852","ID-15",60,"GWAS"
"2827","10.0852","MN-15",0,"GWAS"
"2828","10.0852","OH-15",100,"GWAS"
"2829","10.0852","ES-15",57.1428571428571,"GWAS"
"2830","10.0852","UK-15",100,"GWAS"
"2831","10.085599999999999","AB-14",60,"GWAS"
"2832","10.085599999999999","DE-14",60,"GWAS"
"2833","10.085599999999999","MN-14",20,"GWAS"
"2834","10.085599999999999","OH-14",0,"GWAS"
"2835","10.085599999999999","AB-15",0,"GWAS"
"2836","10.085599999999999","ID-15",0,"GWAS"
"2837","10.085599999999999","MN-15",0,"GWAS"
"2838","10.085599999999999","OH-15",100,"GWAS"
"2839","10.085599999999999","ES-15",52.9411764705882,"GWAS"
"2840","10.085599999999999","UK-15",100,"GWAS"
"2841","10.086","AB-14",5,"GWAS"
"2842","10.086","DE-14",60,"GWAS"
"2843","10.086","MN-14",20,"GWAS"
"2844","10.086","OH-14",0,"GWAS"
"2845","10.086","AB-15",0,"GWAS"
"2846","10.086","ID-15",60,"GWAS"
"2847","10.086","MN-15",0,"GWAS"
"2848","10.086","OH-15",50,"GWAS"
"2849","10.086","ES-15",84.6153846153846,"GWAS"
"2850","10.086","UK-15",100,"GWAS"
"2851","10.0901","AB-14",5,"GWAS"
"2852","10.0901","DE-14",40,"GWAS"
"2853","10.0901","MN-14",70,"GWAS"
"2854","10.0901","OH-14",0,"GWAS"
"2855","10.0901","AB-15",60,"GWAS"
"2856","10.0901","ID-15",80,"GWAS"
"2857","10.0901","MN-15",0,"GWAS"
"2858","10.0901","OH-15",100,"GWAS"
"2859","10.0901","ES-15",60,"GWAS"
"2860","10.0901","UK-15",100,"GWAS"
"2861","10.090400000000001","AB-14",15,"GWAS"
"2862","10.090400000000001","DE-14",40,"GWAS"
"2863","10.090400000000001","MN-14",20,"GWAS"
"2864","10.090400000000001","OH-14",0,"GWAS"
"2865","10.090400000000001","AB-15",15,"GWAS"
"2866","10.090400000000001","ID-15",90,"GWAS"
"2867","10.090400000000001","MN-15",0,"GWAS"
"2868","10.090400000000001","OH-15",100,"GWAS"
"2869","10.090400000000001","ES-15",64.7058823529412,"GWAS"
"2870","10.090400000000001","UK-15",100,"GWAS"
"2871","10.0923","AB-14",80,"GWAS"
"2872","10.0923","DE-14",50,"GWAS"
"2873","10.0923","MN-14",20,"GWAS"
"2874","10.0923","OH-14",0,"GWAS"
"2875","10.0923","AB-15",5,"GWAS"
"2876","10.0923","ID-15",90,"GWAS"
"2877","10.0923","MN-15",0,"GWAS"
"2878","10.0923","OH-15",100,"GWAS"
"2879","10.0923","ES-15",73.3333333333333,"GWAS"
"2880","10.0923","UK-15",90,"GWAS"
"2881","10.092499999999999","AB-14",15,"GWAS"
"2882","10.092499999999999","DE-14",40,"GWAS"
"2883","10.092499999999999","MN-14",20,"GWAS"
"2884","10.092499999999999","OH-14",0,"GWAS"
"2885","10.092499999999999","AB-15",20,"GWAS"
"2886","10.092499999999999","ID-15",80,"GWAS"
"2887","10.092499999999999","MN-15",0,"GWAS"
"2888","10.092499999999999","OH-15",100,"GWAS"
"2889","10.092499999999999","ES-15",58.3333333333333,"GWAS"
"2890","10.092499999999999","UK-15",100,"GWAS"
"2891","10.0945","AB-14",0,"GWAS"
"2892","10.0945","DE-14",50,"GWAS"
"2893","10.0945","MN-14",0,"GWAS"
"2894","10.0945","OH-14",0,"GWAS"
"2895","10.0945","AB-15",0,"GWAS"
"2896","10.0945","ID-15",0,"GWAS"
"2897","10.0945","MN-15",0,"GWAS"
"2898","10.0945","OH-15",100,"GWAS"
"2899","10.0945","ES-15",41.6666666666667,"GWAS"
"2900","10.0945","UK-15",100,"GWAS"
"2901","10.098800000000001","AB-14",20,"GWAS"
"2902","10.098800000000001","DE-14",50,"GWAS"
"2903","10.098800000000001","MN-14",10,"GWAS"
"2904","10.098800000000001","OH-14",0,"GWAS"
"2905","10.098800000000001","AB-15",0,"GWAS"
"2906","10.098800000000001","ID-15",100,"GWAS"
"2907","10.098800000000001","MN-15",0,"GWAS"
"2908","10.098800000000001","OH-15",100,"GWAS"
"2909","10.098800000000001","ES-15",63.6363636363636,"GWAS"
"2910","10.098800000000001","UK-15",100,"GWAS"
"2911","02Ab170","AB-14",30,"GWAS"
"2912","02Ab170","DE-14",40,"GWAS"
"2913","02Ab170","MN-14",90,"GWAS"
"2914","02Ab170","OH-14",0,"GWAS"
"2915","02Ab170","AB-15",60,"GWAS"
"2916","02Ab170","ID-15",90,"GWAS"
"2917","02Ab170","MN-15",0,"GWAS"
"2918","02Ab170","OH-15",100,"GWAS"
"2919","02Ab170","ES-15",68.1818181818182,"GWAS"
"2920","02Ab170","UK-15",100,"GWAS"
"2921","02Ab431","AB-14",0,"GWAS"
"2922","02Ab431","DE-14",60,"GWAS"
"2923","02Ab431","MN-14",30,"GWAS"
"2924","02Ab431","OH-14",0,"GWAS"
"2925","02Ab431","AB-15",40,"GWAS"
"2926","02Ab431","ID-15",0,"GWAS"
"2927","02Ab431","MN-15",0,"GWAS"
"2928","02Ab431","OH-15",100,"GWAS"
"2929","02Ab431","ES-15",88.8888888888889,"GWAS"
"2930","02Ab431","UK-15",100,"GWAS"
"2931","02Ab669","AB-14",15,"GWAS"
"2932","02Ab669","DE-14",40,"GWAS"
"2933","02Ab669","MN-14",70,"GWAS"
"2934","02Ab669","OH-14",0,"GWAS"
"2935","02Ab669","AB-15",5,"GWAS"
"2936","02Ab669","ID-15",90,"GWAS"
"2937","02Ab669","MN-15",0,"GWAS"
"2938","02Ab669","OH-15",100,"GWAS"
"2939","02Ab669","ES-15",71.4285714285714,"GWAS"
"2940","02Ab669","UK-15",100,"GWAS"
"2941","02Ab671","AB-14",15,"GWAS"
"2942","02Ab671","DE-14",50,"GWAS"
"2943","02Ab671","MN-14",50,"GWAS"
"2944","02Ab671","OH-14",0,"GWAS"
"2945","02Ab671","AB-15",50,"GWAS"
"2946","02Ab671","ID-15",80,"GWAS"
"2947","02Ab671","MN-15",0,"GWAS"
"2948","02Ab671","OH-15",100,"GWAS"
"2949","02Ab671","ES-15",50,"GWAS"
"2950","02Ab671","UK-15",100,"GWAS"
"2951","04/124/5","AB-14",0,"GWAS"
"2952","04/124/5","DE-14",20,"GWAS"
"2953","04/124/5","MN-14",80,"GWAS"
"2954","04/124/5","OH-14",50,"GWAS"
"2955","04/124/5","AB-15",0,"GWAS"
"2956","04/124/5","ID-15",50,"GWAS"
"2957","04/124/5","MN-15",0,"GWAS"
"2958","04/124/5","OH-15",100,"GWAS"
"2959","04/124/5","ES-15",80,"GWAS"
"2960","04/124/5","UK-15",100,"GWAS"
"2961","04/153/2","AB-14",15,"GWAS"
"2962","04/153/2","DE-14",40,"GWAS"
"2963","04/153/2","MN-14",20,"GWAS"
"2964","04/153/2","OH-14",0,"GWAS"
"2965","04/153/2","AB-15",40,"GWAS"
"2966","04/153/2","ID-15",0,"GWAS"
"2967","04/153/2","MN-15",0,"GWAS"
"2968","04/153/2","OH-15",100,"GWAS"
"2969","04/153/2","ES-15",90.9090909090909,"GWAS"
"2970","04/153/2","UK-15",100,"GWAS"
"2971","05/004/12","AB-14",0,"GWAS"
"2972","05/004/12","DE-14",60,"GWAS"
"2973","05/004/12","MN-14",50,"GWAS"
"2974","05/004/12","OH-14",10,"GWAS"
"2975","05/004/12","AB-15",0,"GWAS"
"2976","05/004/12","ID-15",70,"GWAS"
"2977","05/004/12","MN-15",0,"GWAS"
"2978","05/004/12","OH-15",100,"GWAS"
"2979","05/004/12","ES-15",71.4285714285714,"GWAS"
"2980","05/004/12","UK-15",100,"GWAS"
"2981","05/141/27","AB-14",20,"GWAS"
"2982","05/141/27","DE-14",40,"GWAS"
"2983","05/141/27","MN-14",30,"GWAS"
"2984","05/141/27","OH-14",0,"GWAS"
"2985","05/141/27","AB-15",0,"GWAS"
"2986","05/141/27","ID-15",0,"GWAS"
"2987","05/141/27","MN-15",0,"GWAS"
"2988","05/141/27","OH-15",100,"GWAS"
"2989","05/141/27","ES-15",42.8571428571429,"GWAS"
"2990","05/141/27","UK-15",100,"GWAS"
"2991","05-5401/01","AB-14",30,"GWAS"
"2992","05-5401/01","DE-14",60,"GWAS"
"2993","05-5401/01","MN-14",20,"GWAS"
"2994","05-5401/01","OH-14",0,"GWAS"
"2995","05-5401/01","AB-15",20,"GWAS"
"2996","05-5401/01","ID-15",80,"GWAS"
"2997","05-5401/01","MN-15",0,"GWAS"
"2998","05-5401/01","OH-15",100,"GWAS"
"2999","05-5401/01","ES-15",71.4285714285714,"GWAS"
"3000","05-5401/01","UK-15",100,"GWAS"
"3001","05-5401/05","AB-14",10,"GWAS"
"3002","05-5401/05","DE-14",40,"GWAS"
"3003","05-5401/05","MN-14",10,"GWAS"
"3004","05-5401/05","OH-14",0,"GWAS"
"3005","05-5401/05","AB-15",15,"GWAS"
"3006","05-5401/05","ID-15",80,"GWAS"
"3007","05-5401/05","MN-15",0,"GWAS"
"3008","05-5401/05","OH-15",100,"GWAS"
"3009","05-5401/05","ES-15",40,"GWAS"
"3010","05-5401/05","UK-15",100,"GWAS"
"3011","05-5401/06","AB-14",25,"GWAS"
"3012","05-5401/06","DE-14",40,"GWAS"
"3013","05-5401/06","MN-14",10,"GWAS"
"3014","05-5401/06","OH-14",0,"GWAS"
"3015","05-5401/06","AB-15",85,"GWAS"
"3016","05-5401/06","ID-15",90,"GWAS"
"3017","05-5401/06","MN-15",0,"GWAS"
"3018","05-5401/06","OH-15",100,"GWAS"
"3019","05-5401/06","ES-15",38.4615384615385,"GWAS"
"3020","05-5401/06","UK-15",100,"GWAS"
"3021","06/054/1","AB-14",5,"GWAS"
"3022","06/054/1","DE-14",70,"GWAS"
"3023","06/054/1","MN-14",20,"GWAS"
"3024","06/054/1","OH-14",0,"GWAS"
"3025","06/054/1","AB-15",20,"GWAS"
"3026","06/054/1","ID-15",80,"GWAS"
"3027","06/054/1","MN-15",0,"GWAS"
"3028","06/054/1","OH-15",100,"GWAS"
"3029","06/054/1","ES-15",56.25,"GWAS"
"3030","06/054/1","UK-15",100,"GWAS"
"3031","06OR-10","AB-14",50,"GWAS"
"3032","06OR-10","DE-14",50,"GWAS"
"3033","06OR-10","MN-14",90,"GWAS"
"3034","06OR-10","OH-14",0,"GWAS"
"3035","06OR-10","AB-15",5,"GWAS"
"3036","06OR-10","ID-15",90,"GWAS"
"3037","06OR-10","MN-15",0,"GWAS"
"3038","06OR-10","OH-15",100,"GWAS"
"3039","06OR-10","ES-15",20,"GWAS"
"3040","06OR-10","UK-15",100,"GWAS"
"3041","06OR-20","AB-14",95,"GWAS"
"3042","06OR-20","DE-14",60,"GWAS"
"3043","06OR-20","MN-14",40,"GWAS"
"3044","06OR-20","OH-14",33,"GWAS"
"3045","06OR-20","AB-15",90,"GWAS"
"3046","06OR-20","ID-15",90,"GWAS"
"3047","06OR-20","MN-15",0,"GWAS"
"3048","06OR-20","OH-15",100,"GWAS"
"3049","06OR-20","ES-15",61.1111111111111,"GWAS"
"3050","06OR-20","UK-15",100,"GWAS"
"3051","06OR-22","AB-14",30,"GWAS"
"3052","06OR-22","DE-14",60,"GWAS"
"3053","06OR-22","MN-14",60,"GWAS"
"3054","06OR-22","OH-14",0,"GWAS"
"3055","06OR-22","AB-15",25,"GWAS"
"3056","06OR-22","ID-15",20,"GWAS"
"3057","06OR-22","MN-15",0,"GWAS"
"3058","06OR-22","OH-15",100,"GWAS"
"3059","06OR-22","ES-15",50,"GWAS"
"3060","06OR-22","UK-15",100,"GWAS"
"3061","06OR-37","AB-14",5,"GWAS"
"3062","06OR-37","DE-14",70,"GWAS"
"3063","06OR-37","MN-14",20,"GWAS"
"3064","06OR-37","OH-14",0,"GWAS"
"3065","06OR-37","AB-15",20,"GWAS"
"3066","06OR-37","ID-15",90,"GWAS"
"3067","06OR-37","MN-15",0,"GWAS"
"3068","06OR-37","OH-15",100,"GWAS"
"3069","06OR-37","ES-15",50,"GWAS"
"3070","06OR-37","UK-15",100,"GWAS"
"3071","06OR-38","AB-14",0,"GWAS"
"3072","06OR-38","DE-14",30,"GWAS"
"3073","06OR-38","MN-14",0,"GWAS"
"3074","06OR-38","OH-14",0,"GWAS"
"3075","06OR-38","AB-15",5,"GWAS"
"3076","06OR-38","ID-15",0,"GWAS"
"3077","06OR-38","MN-15",0,"GWAS"
"3078","06OR-38","OH-15",50,"GWAS"
"3079","06OR-38","ES-15",57.1428571428571,"GWAS"
"3080","06OR-38","UK-15",100,"GWAS"
"3081","06OR-41","AB-14",5,"GWAS"
"3082","06OR-41","DE-14",50,"GWAS"
"3083","06OR-41","MN-14",90,"GWAS"
"3084","06OR-41","OH-14",20,"GWAS"
"3085","06OR-41","AB-15",10,"GWAS"
"3086","06OR-41","ID-15",40,"GWAS"
"3087","06OR-41","MN-15",0,"GWAS"
"3088","06OR-41","OH-15",100,"GWAS"
